0.557081,0.570124,0.617307,0.683794,0.795478,0.705801,0.658517,0.586511,0.705463,0.781556,0.841576,0.634704,0.620082,0.533081,0.55753,0.570176,0.556492,0.681702,0.798874,0.624319,0.626988,0.59025,0.636329,0.644871,0.648444,0.562858,0.551591,0.701667,0.770955,0.752897,0.737254,0.671765,0.680501,0.877164,0.687048,0.735705,0.541151,0.579934,0.501221,0.648036,0.533841,0.587042,0.589373,0.67049,0.613942,0.6424
0.533765,0.505241,0.622609,0.641144,0.782544,0.681406,0.648162,0.533337,0.60544,0.792166,0.825914,0.644461,0.639089,0.49187,0.508772,0.440286,0.527373,0.673419,0.788864,0.588792,0.588494,0.619425,0.641444,0.636275,0.682693,0.549274,0.604059,0.725834,0.790902,0.745795,0.705544,0.632613,0.706297,0.879127,0.721295,0.740887,0.528919,0.573478,0.515435,0.576558,0.542904,0.602398,0.60275,0.609814,0.591136,0.671691
0.486926,0.489309,0.560836,0.616646,0.719919,0.589363,0.555768,0.558524,0.626104,0.759735,0.807681,0.620721,0.643017,0.480491,0.541356,0.555255,0.554911,0.670719,0.723228,0.570761,0.567607,0.541778,0.624219,0.637126,0.627814,0.490127,0.483019,0.632093,0.721456,0.624178,0.631957,0.622709,0.608764,0.794255,0.714034,0.680208,0.475365,0.526739,0.46472,0.597603,0.518773,0.549395,0.518833,0.597409,0.604231,0.575746
0.562778,0.520069,0.636586,0.667171,0.792058,0.722067,0.681756,0.621636,0.649297,0.763629,0.793555,0.633907,0.630299,0.52956,0.540452,0.657054,0.647594,0.700644,0.778852,0.609941,0.579048,0.630742,0.65095,0.669545,0.635289,0.511163,0.550409,0.681406,0.742323,0.658304,0.658017,0.641573,0.648808,0.803043,0.708113,0.684756,0.539314,0.578143,0.593799,0.647801,0.571987,0.625115,0.577301,0.634734,0.544935,0.600284
0.538566,0.556835,0.616853,0.661393,0.787949,0.675702,0.623255,0.588036,0.667304,0.754626,0.793977,0.587061,0.63678,0.499876,0.531918,0.567384,0.613962,0.701254,0.788195,0.590656,0.61924,0.583285,0.654927,0.691199,0.684962,0.53827,0.55278,0.685625,0.747179,0.65309,0.635042,0.627656,0.665058,0.831824,0.645942,0.658181,0.514343,0.562287,0.506054,0.569852,0.526702,0.603482,0.568447,0.641964,0.568895,0.653361
0.557212,0.499072,0.625114,0.634755,0.750999,0.678158,0.552792,0.510687,0.660737,0.749989,0.776061,0.632836,0.553002,0.486798,0.495253,0.616291,0.569818,0.601318,0.772665,0.564174,0.544296,0.538523,0.574012,0.666418,0.670611,0.523813,0.537374,0.702007,0.73171,0.638726,0.672185,0.646566,0.664361,0.855077,0.685376,0.659431,0.512693,0.521717,0.522694,0.575687,0.546892,0.596185,0.588033,0.651249,0.656056,0.658268
0.564583,0.546077,0.576999,0.66388,0.782011,0.71135,0.640971,0.612338,0.734397,0.742491,0.817794,0.675095,0.671644,0.521761,0.550054,0.596207,0.556866,0.64527,0.764594,0.590189,0.588183,0.615876,0.70093,0.692875,0.668971,0.540067,0.546258,0.682069,0.733456,0.674971,0.656883,0.612072,0.662063,0.845542,0.737367,0.76537,0.492859,0.550356,0.514254,0.600645,0.560445,0.597892,0.572212,0.622208,0.66845,0.646088
0.539646,0.524087,0.626411,0.650028,0.775654,0.718705,0.722997,0.524401,0.582512,0.76443,0.795243,0.645015,0.680702,0.492469,0.499074,0.546117,0.57079,0.684703,0.754019,0.62063,0.62418,0.60668,0.628372,0.706246,0.697852,0.485113,0.526723,0.657955,0.732244,0.663451,0.667919,0.584014,0.632171,0.822416,0.68917,0.696262,0.492543,0.54928,0.503388,0.595356,0.48905,0.559277,0.597066,0.66812,0.575719,0.587183
0.486302,0.53866,0.558252,0.69267,0.773709,0.654238,0.624968,0.582438,0.676258,0.737755,0.79835,0.61485,0.647171,0.496938,0.538047,0.535928,0.6262,0.763352,0.769773,0.577427,0.584114,0.536118,0.617075,0.667452,0.679096,0.502465,0.506772,0.67996,0.76485,0.701894,0.62893,0.600436,0.622802,0.825419,0.705412,0.661512,0.493475,0.543544,0.465587,0.599913,0.521564,0.562514,0.569607,0.618673,0.622557,0.68008
0.49064,0.508998,0.584874,0.644443,0.753025,0.672905,0.6593,0.578247,0.685511,0.752728,0.789987,0.646849,0.62875,0.504137,0.554619,0.592877,0.557544,0.662087,0.767017,0.533449,0.548173,0.57937,0.681594,0.644619,0.674783,0.529319,0.522021,0.668978,0.750298,0.659212,0.633157,0.636127,0.647578,0.825432,0.659766,0.687484,0.519141,0.554856,0.494479,0.57819,0.530684,0.587867,0.542401,0.604056,0.686578,0.595207
0.541671,0.509404,0.609261,0.636831,0.762598,0.681465,0.650417,0.609006,0.662326,0.765085,0.815522,0.65991,0.681475,0.5146,0.543555,0.600442,0.576341,0.606273,0.786987,0.574716,0.562235,0.622951,0.562279,0.619926,0.633732,0.52368,0.544299,0.661258,0.74808,0.648611,0.676696,0.615216,0.669821,0.841728,0.744157,0.725301,0.519781,0.561363,0.557225,0.567852,0.541613,0.592609,0.579262,0.652565,0.62053,0.588354
0.518975,0.485709,0.615862,0.650593,0.758474,0.597669,0.617217,0.60031,0.650831,0.757577,0.778588,0.628621,0.595395,0.491518,0.529102,0.596833,0.563022,0.62847,0.772861,0.588657,0.562109,0.531092,0.635441,0.63887,0.63103,0.534442,0.568979,0.68348,0.76792,0.677965,0.672071,0.622843,0.689947,0.817697,0.755721,0.745662,0.513706,0.555253,0.491184,0.594299,0.5292,0.599205,0.571785,0.642674,0.576104,0.65263
0.523127,0.509549,0.600778,0.635914,0.765107,0.698979,0.664108,0.529414,0.60467,0.76281,0.803654,0.638485,0.667864,0.49115,0.518757,0.587334,0.501565,0.615066,0.739519,0.590072,0.61595,0.575913,0.597038,0.651252,0.682229,0.538214,0.526656,0.65774,0.711288,0.583569,0.571414,0.55848,0.571786,0.821167,0.707144,0.731563,0.515164,0.531345,0.545289,0.576527,0.503171,0.541082,0.499817,0.53156,0.530336,0.569688
0.527076,0.512292,0.621813,0.664047,0.758981,0.709922,0.647671,0.571977,0.557389,0.77872,0.818704,0.682571,0.673206,0.502466,0.530147,0.632716,0.586218,0.676695,0.78287,0.598429,0.599136,0.592206,0.584277,0.673967,0.650659,0.487362,0.488925,0.709681,0.763103,0.657426,0.64716,0.620776,0.620124,0.828915,0.705773,0.689828,0.495905,0.529536,0.525366,0.584348,0.519289,0.582215,0.570981,0.627546,0.53883,0.591885
0.571171,0.535385,0.583249,0.647573,0.817576,0.718238,0.642558,0.647721,0.747799,0.724776,0.788616,0.609,0.608235,0.484249,0.535817,0.677675,0.54457,0.608662,0.795746,0.566635,0.562668,0.522515,0.625998,0.647285,0.652953,0.571139,0.60083,0.684466,0.781149,0.727756,0.7299,0.678863,0.712341,0.829778,0.736623,0.750801,0.569913,0.615463,0.565757,0.587656,0.575052,0.611252,0.578749,0.634197,0.51161,0.617248
0.536616,0.525973,0.604633,0.623662,0.768412,0.600335,0.577182,0.552434,0.577096,0.729125,0.754291,0.554378,0.623553,0.484756,0.506632,0.579087,0.524372,0.616873,0.758374,0.582813,0.565786,0.572019,0.570214,0.652758,0.629738,0.525488,0.537071,0.686665,0.720428,0.662523,0.695772,0.619019,0.655831,0.835283,0.65109,0.658801,0.495006,0.539787,0.546396,0.564618,0.540303,0.587193,0.579074,0.641353,0.519509,0.593993
0.530331,0.49988,0.627775,0.659223,0.786355,0.738036,0.704591,0.594206,0.694359,0.768919,0.823623,0.617914,0.645941,0.518786,0.543715,0.628832,0.580646,0.665076,0.768021,0.588308,0.574984,0.54522,0.6089,0.665771,0.665159,0.506855,0.516507,0.67624,0.759254,0.674548,0.630665,0.6171,0.6894,0.835057,0.74344,0.707286,0.510386,0.561455,0.510235,0.627226,0.553541,0.587101,0.595752,0.640323,0.661389,0.641655
0.535787,0.537387,0.660606,0.693431,0.799751,0.723163,0.674476,0.618614,0.692792,0.794254,0.840721,0.539422,0.665953,0.540372,0.559678,0.615649,0.571722,0.658731,0.790573,0.609768,0.598364,0.572395,0.615706,0.6955,0.704653,0.563296,0.577715,0.709243,0.755262,0.693298,0.650426,0.739278,0.75535,0.84613,0.710914,0.73375,0.534059,0.594015,0.56894,0.618223,0.593634,0.633575,0.594308,0.655934,0.656981,0.592303
0.526213,0.50246,0.638325,0.672733,0.748005,0.641009,0.580604,0.566835,0.670217,0.804689,0.830004,0.608262,0.635971,0.49015,0.539519,0.539031,0.603671,0.641804,0.748397,0.581061,0.578982,0.586641,0.665621,0.630868,0.662122,0.477366,0.497513,0.703229,0.759529,0.616712,0.600879,0.598217,0.598753,0.779707,0.72995,0.728698,0.501651,0.532933,0.572666,0.644087,0.526316,0.57794,0.550342,0.603764,0.53465,0.566728
0.520473,0.524465,0.614089,0.664143,0.766282,0.697322,0.64994,0.578724,0.632655,0.782995,0.815244,0.583737,0.598788,0.518568,0.551839,0.595914,0.61203,0.7062,0.749061,0.588081,0.563654,0.585032,0.618355,0.665574,0.675631,0.484056,0.50555,0.671693,0.728633,0.654702,0.668423,0.594858,0.646382,0.809874,0.671695,0.686996,0.513655,0.559429,0.564914,0.623876,0.51643,0.590441,0.553805,0.60069,0.611136,0.644435
0.509703,0.528679,0.610939,0.650009,0.754413,0.663885,0.618454,0.551932,0.648924,0.763976,0.810223,0.537931,0.553881,0.504431,0.537448,0.632195,0.582443,0.70089,0.749911,0.563763,0.546984,0.638358,0.65986,0.672024,0.659141,0.519575,0.524999,0.707196,0.762066,0.645073,0.599951,0.619892,0.654823,0.808592,0.738644,0.691686,0.52414,0.57503,0.476781,0.602152,0.539409,0.630928,0.52596,0.605526,0.543487,0.63323
0.576532,0.541844,0.686195,0.700686,0.787509,0.693301,0.654163,0.581001,0.662838,0.804025,0.836876,0.598858,0.638241,0.531666,0.544522,0.656569,0.590453,0.661648,0.799064,0.627039,0.62004,0.635611,0.705979,0.667277,0.699581,0.552559,0.551358,0.733201,0.796648,0.67936,0.666983,0.630108,0.686272,0.829105,0.72121,0.70998,0.558048,0.558919,0.600959,0.609525,0.549942,0.596962,0.5588,0.669328,0.668314,0.728551
0.473892,0.466854,0.594042,0.611086,0.741587,0.65281,0.644711,0.567899,0.595241,0.746278,0.778442,0.61696,0.583038,0.520059,0.532483,0.551901,0.573151,0.635734,0.737134,0.595722,0.562692,0.614138,0.662857,0.647746,0.649143,0.501728,0.520728,0.683311,0.736402,0.648088,0.677315,0.627841,0.590214,0.815471,0.694614,0.692093,0.487592,0.515367,0.53156,0.517904,0.527873,0.575219,0.571808,0.590453,0.586442,0.599198
0.508265,0.503425,0.603833,0.651407,0.773575,0.66649,0.606071,0.539273,0.603358,0.731435,0.805036,0.602976,0.586616,0.474656,0.497248,0.577295,0.607366,0.708392,0.782826,0.604554,0.595706,0.443831,0.546643,0.655087,0.667762,0.493507,0.519579,0.69611,0.746807,0.662958,0.631709,0.597828,0.620286,0.811604,0.719594,0.723341,0.524717,0.537529,0.556638,0.658976,0.509588,0.561103,0.513099,0.59063,0.588041,0.649766
0.522311,0.497789,0.597052,0.613341,0.717543,0.678624,0.61373,0.535584,0.575466,0.73948,0.777105,0.590876,0.671753,0.498329,0.523071,0.607191,0.571779,0.666551,0.734252,0.601047,0.572101,0.579863,0.590208,0.665158,0.641965,0.489606,0.512896,0.66031,0.724844,0.62956,0.616508,0.590051,0.609857,0.767593,0.732793,0.708463,0.48683,0.511694,0.544523,0.598384,0.490407,0.534061,0.512336,0.599615,0.539804,0.637536
0.53085,0.522189,0.611941,0.692621,0.78365,0.705815,0.657625,0.645643,0.691729,0.787089,0.824812,0.615349,0.641481,0.523772,0.561361,0.625198,0.612195,0.704237,0.788606,0.620576,0.60914,0.620022,0.672031,0.676995,0.66037,0.528211,0.534535,0.681211,0.760403,0.715542,0.697887,0.642797,0.67762,0.820048,0.715048,0.731434,0.516142,0.589007,0.559024,0.676377,0.54599,0.608266,0.595241,0.669766,0.635392,0.661064
0.509404,0.505634,0.618113,0.648294,0.772302,0.731423,0.659964,0.528956,0.602993,0.76084,0.781826,0.58531,0.621222,0.490386,0.5294,0.416962,0.553665,0.604742,0.80384,0.595857,0.589501,0.549383,0.641137,0.64226,0.64737,0.530921,0.530254,0.6821,0.760579,0.661002,0.653835,0.641698,0.681128,0.858491,0.681085,0.68035,0.558944,0.59276,0.488738,0.620276,0.562043,0.620339,0.528073,0.585655,0.5743,0.644332
0.510583,0.515953,0.628848,0.65808,0.776692,0.703754,0.681049,0.646283,0.739001,0.796221,0.824277,0.64558,0.67858,0.503909,0.535188,0.691644,0.568284,0.660989,0.796295,0.623368,0.644544,0.527062,0.657928,0.676738,0.709567,0.532288,0.572535,0.714772,0.763668,0.721617,0.737862,0.632523,0.69982,0.850857,0.768503,0.716583,0.498428,0.560442,0.579569,0.60596,0.533421,0.6017,0.593488,0.673154,0.634538,0.672047
0.513781,0.513232,0.61299,0.630041,0.767328,0.699104,0.635706,0.552098,0.628806,0.762702,0.808725,0.593349,0.536793,0.51632,0.521458,0.573032,0.604388,0.667787,0.777367,0.617537,0.587693,0.637972,0.627686,0.66148,0.66822,0.512339,0.500088,0.684801,0.738917,0.687052,0.681871,0.61242,0.646799,0.814078,0.679784,0.686394,0.516035,0.526522,0.502717,0.564259,0.519351,0.560677,0.566021,0.65218,0.556867,0.637877
0.530828,0.526003,0.586298,0.651982,0.772352,0.687712,0.679586,0.604429,0.679843,0.756669,0.7739,0.632059,0.615921,0.48611,0.518296,0.610604,0.637048,0.722186,0.781559,0.609617,0.584525,0.550771,0.573146,0.680829,0.682223,0.519316,0.532366,0.651608,0.747115,0.691627,0.666403,0.595581,0.664271,0.813983,0.708687,0.691284,0.520435,0.553701,0.498474,0.600785,0.525519,0.5966,0.602462,0.673974,0.632164,0.653413
0.5804,0.570668,0.652379,0.656123,0.786828,0.762406,0.70485,0.559231,0.626315,0.767565,0.803456,0.573341,0.603587,0.538879,0.551788,0.640322,0.566709,0.636076,0.777558,0.588004,0.563501,0.599457,0.669345,0.672696,0.653276,0.515992,0.537921,0.710735,0.757175,0.707383,0.687772,0.654501,0.686132,0.843601,0.675048,0.695919,0.532754,0.592938,0.586276,0.683361,0.540831,0.607335,0.58046,0.61784,0.64235,0.670237
0.514438,0.495279,0.586462,0.67864,0.756657,0.627011,0.588551,0.557291,0.588044,0.728872,0.797408,0.560983,0.540833,0.490428,0.558164,0.507051,0.539755,0.638201,0.753523,0.567256,0.564297,0.588956,0.67479,0.622709,0.64406,0.504036,0.508164,0.64932,0.731518,0.661576,0.663214,0.588219,0.644582,0.798992,0.687156,0.655899,0.468848,0.510728,0.538666,0.571418,0.508067,0.575074,0.557242,0.61873,0.583463,0.62989
0.502008,0.488859,0.609333,0.638927,0.755589,0.682831,0.613477,0.610795,0.697052,0.771945,0.809893,0.620043,0.595498,0.509839,0.539117,0.609309,0.554627,0.611408,0.736847,0.616372,0.621318,0.556705,0.671531,0.684589,0.718131,0.50803,0.518129,0.67941,0.754652,0.668468,0.645291,0.592252,0.632075,0.797991,0.726052,0.76028,0.512013,0.561737,0.554841,0.639157,0.5259,0.568003,0.525141,0.575434,0.664526,0.68208
0.530996,0.493207,0.648256,0.668843,0.801592,0.697053,0.648458,0.572412,0.67375,0.759028,0.816432,0.61256,0.649765,0.504817,0.543927,0.641493,0.606162,0.689112,0.771209,0.58698,0.558486,0.617174,0.628577,0.650689,0.641791,0.534881,0.559736,0.669438,0.753084,0.689066,0.689368,0.62422,0.654122,0.836859,0.708669,0.731147,0.503256,0.554621,0.534831,0.595632,0.549387,0.589245,0.566292,0.632189,0.604691,0.621792
0.553151,0.53461,0.621084,0.679574,0.764706,0.719714,0.653688,0.602197,0.65867,0.768928,0.821614,0.701486,0.668825,0.53256,0.560565,0.564069,0.526836,0.641061,0.760247,0.616595,0.558475,0.625899,0.69134,0.664932,0.679784,0.539486,0.538005,0.70058,0.745376,0.66878,0.625159,0.615097,0.641797,0.817522,0.698514,0.705405,0.508494,0.533987,0.538195,0.616739,0.52701,0.59036,0.548629,0.602974,0.537931,0.582609
0.464952,0.458501,0.584,0.625981,0.715937,0.662473,0.6261,0.516955,0.641954,0.754572,0.769547,0.538049,0.596301,0.496554,0.503004,0.615629,0.55971,0.651975,0.72214,0.564282,0.562113,0.595828,0.566508,0.648725,0.659527,0.51416,0.519079,0.638317,0.726028,0.630782,0.589739,0.57175,0.624359,0.762794,0.710584,0.69732,0.493665,0.51532,0.524885,0.560816,0.518871,0.564922,0.547124,0.611701,0.530005,0.559102
